318	45	219	153	
28	13	271	1790	
675	1	360	144	
28	9	11	1195	
242	7	148	1536	
1248	117	1711	2168	
241	34	397	3892	
670	1	15	418	
30	16	58	1641	
1839	1	117	1255	
674	1	107	341	
179	22	1693	2314	
31	4	16	562	
506	6	238	290	
972	1	1720	3209	
746	22	261	3773	
2850	2	350	389	
2642	1	255	629	
1177	8	148	786	
11	7	28	2261	
347	1	3850	2448	
3311	1	98	1769	
29	22	397	403	
20	2	940	1184	
741	4	3838	3992	
2985	11	35	2466	
718	45	32	2708	
58	22	52	918	
322	4	182	3567	
5384	2	1308	1028	
219	6	30	3745	
40	6	58	203	
126	21	58	2636	
2060	1	29	1473	
579	2	2810	3219	
281	38	98	1857	
58	6	40	3944	
96	1	42	314	
718	2	31	551	
319	7	148	959	
104	12	92	1215	
1235	1	15	3359	
372	6	3575	2292	
240	9	11	2130	
421	22	1760	2732	
235	22	1235	2628	
1113	1	58	3827	
233	4	109	220	
117	30	1564	56	
58	16	462	1290	
1773	2	1773	2138	
512	29	32	636	
130	2	7873	2909	
179	22	494	2127	
5021	6	57	3482	
1015	1	3405	3698	
484	2	4362	2160	
1252	0	9105	3355	
29	6	58	3575	
7457	1	1138	3886	
781	1	25	375	
261	2	1695	1602	
764	1	364	3014	
16	30	2094	175	
461	37	11	123	
2171	45	2810	1853	
972	37	32	196	
30	9	51	2454	
2846	1	179	348	
43	0	163	892	
460	12	65	1110	
97	13	58	136	
567	21	69	54	
2094	4	223	1718	
880	1	1266	1837	
3874	1	58	1234	
1526	9	536	2328	
2306	17	364	1859	
372	6	1199	1888	
29	45	58	495	
40	45	58	2059	
58	31	40	328	
421	22	40	2564	
323	2	30	2412	
58	28	40	2111	
201	13	16	2566	
29	2	58	915	
210	22	360	2973	
172	9	173	739	
1103	6	1	544	
2813	1	58	243	
7308	20	741	2531	
8995	2	2619	3772	
143	1	182	2934	
670	45	1395	1278	
58	11	1675	1800	
2206	1	254	499	
6977	1	928	1400	
2278	10	850	2053	
2171	30	2810	1415	
4527	0	141	2248	
1548	1	16	3457	
197	1	65	2055	
65	10	2334	2106	
69	31	1	583	
58	22	842	104	
1451	11	35	1125	
54	22	83	2594	
2805	64	1927	2363	
715	18	716	293	
2810	11	16	1600	
1771	1	5840	1919	
159	1	148	3994	
1284	2	7330	2659	
351	4	141	129	
219	2	2205	108	
16	0	15	3726	
170	6	29	3923	
1297	1	57	3505	
413	1	2269	114	
2810	45	2171	1412	
1506	21	473	3145	
42	13	54	3909	
35	4	182	3779	
2675	21	16	3086	
13	4	541	411	
682	11	2203	2993	
83	8	5711	3453	
318	1	219	2152	
864	1	219	1647	
1928	21	54	1378	
31	21	139	717	
332	101	30	153	
2810	45	1199	1998	
240	1	28	1928	
396	40	2372	663	
1247	108	35	1567	
2171	1	2810	3977	
223	6	16	2839	
29	0	6864	2573	
58	22	673	248	
1449	2	9537	3525	
417	4	1199	3363	
2094	0	567	1750	
1	30	1693	3194	
227	6	212	800	
1478	22	2094	1517	
15	6	235	2088	
58	2	40	3461	
29	45	40	299	
503	2	124	1172	
16	1	5047	1229	
4368	11	190	1073	
58	37	10057	3698	
1823	10	3410	266	
459	37	35	1525	
1199	2	2171	1325	
1693	2	2810	1789	
4354	1	16	3569	
2277	7	838	2121	
761	6	51	578	
166	34	8	2965	
22	13	15	1236	
1013	22	181	3599	
528	29	51	3246	
1296	9	9348	3273	
2810	55	58	2588	
9560	1	4673	3687	
5711	90	1153	2145	
2810	17	1	2068	
40	11	58	3101	
31	21	255	1055	
6681	17	15	3681	
481	5	3694	2770	
30	45	323	352	
870	19	768	2992	
51	29	1148	1650	
421	6	3599	2406	
2171	31	1199	1685	
439	26	7468	3578	
834	1	1148	1571	
188	8	2150	1106	
5021	47	476	3542	
3887	8	313	3073	
892	2	53	291	
972	9	3406	4002	
3192	1	1397	702	
25	1	1342	1567	
7731	0	3656	1857	
2810	1	58	1782	
2810	0	1693	1599	
2240	1	65	1468	
16	22	102	275	
1440	22	190	2662	
16	6	15	2667	
380	4	35	3802	
1414	6	15	325	
257	19	399	2087	
9478	1	20	3556	
11	13	28	3160	
3465	0	137	2634	
2810	0	345	1536	
289	11	226	3380	
174	37	29	1738	
51	20	30	1935	
396	12	109	4009	
569	2	2094	1769	
2619	21	98	3831	
35	49	322	3285	
28	9	11	3810	
35	45	182	3723	
1232	1	834	2825	
1013	35	16	3038	
2094	2	69	1802	
1044	2	371	325	
1130	21	844	1032	
5868	30	722	1440	
361	21	179	2287	
40	21	58	1248	
29	22	422	2328	
2810	6	60	282	
7571	21	219	2817	
2094	21	16	2117	
380	29	182	3432	
303	29	8	2890	
25	9	242	1023	
141	4	83	479	
58	22	1983	3586	
2635	0	40	3437	
6638	2	673	2523	
60	65	83	199	
13	22	1232	103	
16	31	27	175	
28	13	10	3861	
323	57	58	1813	
880	1	182	1670	
447	2	16	901	
622	1	1148	3090	
364	2	2206	1791	
35	4	2569	3261	
261	0	1695	2935	
60	22	422	1564	
297	0	622	1530	
35	4	1781	3236	
15	39	1235	1935	
57	9	75	536	
31	21	473	2074	
6291	1	117	1266	
1138	21	235	381	
5021	31	190	3962	
7557	33	35	2981	
126	62	58	443	
60	21	665	2339	
165	4	182	3832	
5868	215	1148	1456	
246	21	1225	397	
219	11	58	1638	
2073	1	15	754	
30	2	235	2846	
28	9	3666	1074	
1308	49	812	42	
8277	21	40	2657	
2094	6	248	1249	
3499	15	58	1239	
255	22	3205	3479	
85	8	75	1384	
49	8	2203	1351	
2810	6	299	1529	
198	13	197	156	
54	2	83	895	
626	43	29	3994	
60	4	57	3685	
29	2	58	341	
58	26	60	1071	
8487	79	5520	2461	
332	101	30	1997	
28	9	11	2393	
51	36	30	3785	
6722	7	493	3410	
9521	1	7403	3338	
9646	2	9403	3519	
65	26	318	1188	
2297	21	58	1019	
4836	37	3112	2958	
1220	4	741	2979	
58	6	29	1024	
323	2	318	3222	
58	22	90	1658	
15	6	235	628	
1	21	364	1786	
141	4	16	471	
397	0	46	1118	
739	81	98	2413	
30	13	65	790	
723	1	238	3177	
227	1	117	876	
2873	7	92	1430	
58	22	181	211	
1643	1	2632	3889	
764	1	364	3240	
85	141	57	2839	
7330	2	2810	2676	
300	2	2	903	
263	60	16	3299	
40	22	422	2035	
11	33	331	1255	
58	31	219	938	
35	29	85	2057	
2060	1	220	2522	
1966	21	318	3756	
1449	2	2642	572	
882	0	103	626	
2923	0	364	2399	
9505	2	2848	3630	
2663	37	7808	2732	
182	10	35	1017	
29	2	422	1881	
303	0	1695	3131	
92	45	1051	510	
58	9	136	2603	
4657	1	1443	3451	
7468	8	35	2224	
58	26	318	3931	
3702	6	8	1602	
29	2	58	1805	
1515	2	612	1143	
51	7	30	2604	
28	4	11	2269	
2479	1	6846	3719	
240	1	28	221	
1235	1	15	2922	
32	19	419	124	
1461	12	43	103	
30	31	40	180	
211	18	763	976	
1508	2	1507	1935	
5021	4	58	3056	
303	6	58	3387	
5	1	40	2627	
197	1	65	96	
130	1	98	3273	
1475	8	35	2729	
9384	49	35	3923	
227	1	2	254	
486	0	16	2381	
35	17	182	2846	
1113	22	5433	3104	
675	21	1296	3344	
40	22	190	1056	
761	37	51	355	
219	17	179	2517	
323	26	30	1222	
7468	8	35	3699	
2416	4	129	2742	
972	64	971	2595	
42	21	371	1569	
837	7	472	1622	
995	0	383	376	
16	22	15	1520	
3054	62	3054	936	
380	1	182	2846	
3969	1	813	2494	
51	73	30	1379	
2171	6	2810	1987	
75	18	85	3244	
1630	2	190	1199	
40	4	58	502	
211	18	51	66	
673	54	179	3969	
2816	26	195	2251	
5492	1	180	2112	
1600	1	1155	3785	
497	0	1514	3352	
834	13	850	2825	
107	14	1124	886	
2094	2	2663	2567	
1113	1	58	3248	
500	1	1529	1221	
30	22	58	1318	
528	1	30	67	
168	1	29	1186	
40	4	16	216	
179	31	1635	3692	
880	2	6241	1377	
2465	2	83	1147	
834	14	9049	3975	
2810	6	5021	3562	
452	21	255	2110	
16	16	15	2338	
54	45	42	404	
528	4	51	3083	
127	13	190	1597	
196	22	686	423	
1208	6	16	745	
0	7	49	2708	
733	47	11	2938	
28	37	11	1458	
58	2	40	682	
323	2	318	1403	
815	6	716	1598	
2663	186	20	1238	
2810	2	2171	3630	
719	1	461	3966	
87	1	88	1	
54	22	129	3230	
35	4	1475	2791	
40	73	29	3939	
64	73	196	3569	
58	9	907	3066	
476	2	2769	3413	
373	67	7603	3827	
8995	21	2455	3979	
159	19	781	1528	
58	22	2134	1364	
4803	2	519	2531	
16	22	99	530	
437	21	139	568	
181	31	9446	3428	
9552	30	548	3582	
60	0	4542	835	
972	64	971	3676	
151	11	32	641	
124	0	185	1393	
227	1	16	867	
104	37	1061	2778	
1247	9	7919	1994	
741	17	4857	3616	
315	4	314	915	
1004	9	77	1926	
54	9	2988	1679	
60	73	1296	2669	
461	9	645	3303	
29	1	16	3887	
40	45	58	1767	
77	206	141	709	
40	6	7330	2789	
5021	6	179	3310	
35	13	182	3467	
32	13	4170	846	
25	8	242	1242	
968	91	15	114	
398	2	237	1335	
620	21	58	3474	
781	17	25	3376	
40	1	29	475	
1210	0	58	3665	
880	4	35	1395	
58	45	238	1586	
9883	1	40	3820	
179	6	58	3743	
3258	2	2111	2293	
519	11	2060	1067	
1296	16	58	2655	
4356	9	477	2147	
5021	6	65	3190	
1607	21	4224	881	
1	21	473	1359	
2057	11	1050	1402	
35	0	1534	3530	
4716	1	58	1572	
2094	6	235	420	
665	21	2455	3890	
2636	26	2060	2424	
2663	119	12	745	
54	2	42	3923	
58	22	422	224	
1	2	4527	2538	
240	37	11	1901	
28	4	36	3737	
65	21	69	144	
475	21	40	1883	
40	45	58	1444	
54	22	58	2803	
219	19	58	2638	
847	21	29	2929	
1857	1	4795	2770	
116	37	470	3649	
318	6	185	3245	
97	2	126	745	
7405	17	3876	3279	
3233	1	2	814	
29	1	141	3554	
281	46	98	888	
139	22	1693	1716	
58	21	29	3468	
179	22	181	3337	
240	4	11	3980	
4081	11	32	1003	
6624	53	10204	3713	
141	4	2034	3806	
615	1	139	1744	
617	21	18	295	
1283	21	60	871	
383	1	40	507	
197	9	198	426	
1342	8	1332	773	
4527	53	16	2660	
40	43	219	1808	
58	16	16	3938	
790	6	179	800	
829	4	40	3213	
5603	1	88	822	
6944	1	15	3229	
889	13	2538	140	
476	2	2810	1599	
1082	2	4188	940	
838	8	2344	3582	
102	53	99	181	
364	1	448	2208	
347	1	16	3091	
2000	64	3661	313	
8533	21	58	2890	
156	16	33	852	
83	27	77	297	
40	22	181	3819	
401	18	113	3940	
1235	4	141	1663	
139	22	2810	1892	
1010	6	3499	529	
98	75	281	1855	
2810	21	40	3400	
40	26	29	1525	
1578	13	2094	389	
1296	26	60	2843	
974	6	261	3818	
223	1	16	401	
422	76	58	838	
2128	116	343	2712	
29	2	58	2126	
4449	29	160	1326	
2543	37	303	2335	
196	22	961	2678	
2094	1	16	1196	
4017	2	257	2467	
30	45	323	2335	
179	9	803	2727	
541	2	1025	2054	
1920	11	15	1392	
9053	2	2111	3341	
104	9	92	3211	
212	45	5021	3519	
29	1	170	2891	
2011	6	1449	561	
9244	4	190	3149	
840	147	30	1561	
447	29	3839	345	
580	1	881	1162	
29	2	58	725	
318	2	219	704	
780	6	2094	3768	
1124	2	107	1292	
693	37	281	1292	
1014	11	458	847	
476	1	2	1037	
3350	37	32	257	
35	4	182	1447	
558	4	519	2454	
58	45	29	1054	
2810	2	1693	3711	
2094	17	16	577	
169	29	2	988	
2931	1	3197	1042	
1983	2	33	3481	
40	6	29	194	
4611	8	4610	2930	
437	4	16	3595	
422	21	58	3247	
476	2	2094	2982	
40	22	115	1109	
439	45	35	3946	
2	11	5723	3279	
512	13	32	2946	
1693	31	2810	2000	
255	9	4306	1553	
5270	13	5711	3138	
16	2	15	955	
58	1	907	2171	
447	22	219	3800	
1701	6	16	2709	
447	22	1527	3145	
28	37	11	1098	
834	162	439	3741	
190	4	1922	1720	
90	8	89	108	
695	1	2460	257	
1	0	422	2667	
38	1	747	1512	
30	2	29	2529	
2234	85	41	1584	
42	21	60	367	
285	6	60	969	
138	1	182	1524	
1534	4	35	1318	
616	1	107	3015	
564	2	2654	208	
98	16	281	254	
761	0	1148	2026	
58	17	29	202	
417	4	141	1559	
5955	1	1682	937	
1334	40	600	3120	
219	16	323	440	
30	2	65	587	
57	15	1296	3889	
2810	1	29	1783	
267	4	34	95	
25	1	159	1407	
179	22	12	3064	
30	9	51	3717	
8919	2	9465	3357	
398	1	3840	345	
610	6	323	1389	
16	19	141	616	
57	2	615	1474	
169	1	312	1032	
29	17	40	2332	
7638	0	3136	3869	
422	21	1121	1571	
2171	45	2810	1963	
2156	9	15	383	
4092	6	1449	697	
147	70	60	33	
7797	4	182	3805	
439	1	182	1298	
2094	21	16	566	
512	4	32	373	
1600	1	8426	3901	
714	1	463	1035	
7157	1	929	2753	
58	17	16	1452	
4857	11	1220	2406	
85	9	75	2998	
1534	1	182	437	
5021	1	58	3201	
4125	49	283	541	
40	45	58	430	
312	2	22	1139	
181	21	139	2881	
7468	8	35	2565	
58	2	40	263	
2094	16	371	1153	
42	45	54	403	
8	4	3197	578	
98	9	349	1865	
131	1	139	56	
2810	45	1693	3729	
58	2	29	1743	
16	22	3173	1896	
2094	1	16	2042	
181	2	1693	2062	
5415	13	880	1586	
733	0	36	2794	
28	188	11	1828	
138	1	182	1453	
124	4	58	924	
58	6	40	3727	
1475	11	35	417	
439	1	182	3085	
4421	1	1920	3311	
331	0	1001	3862	
57	2	210	1858	
2810	21	345	3096	
43	1	16	3784	
151	4	495	722	
558	4	104	754	
98	9	349	3493	
78	0	240	2346	
3956	1	261	1057	
240	29	11	3120	
32	20	155	565	
2094	1	16	2289	
16	75	91	3564	
29	1	58	213	
464	1	2810	3070	
11	4	240	839	
1346	2	181	2224	
496	2	541	678	
839	1	9615	3630	
751	30	201	2486	
1693	0	836	3435	
1148	13	51	1968	
16	31	141	1733	
1248	31	335	1271	
2810	11	58	3975	
113	6	43	3870	
4354	1	16	3262	
148	8	296	1414	
40	2	58	571	
512	9	32	311	
2094	1	223	235	
2749	1	16	466	
3472	1	722	1533	
1241	7	941	1195	
12	21	40	508	
659	56	1212	2678	
1565	11	32	669	
1	2	665	2214	
1121	2	1	164	
2408	2	2789	2155	
5102	2	7836	2454	
5021	31	190	3963	
38	19	15	275	
65	1	179	592	
261	22	4582	748	
7468	8	35	3430	
397	11	454	3147	
323	9	1468	2212	
28	37	11	1571	
172	9	173	864	
124	1	58	1600	
219	30	2810	1743	
428	6	139	1291	
108	6	5551	796	
7555	1	196	3819	
12	4	238	1797	
223	6	235	3582	
1247	1	8026	2293	
31	2	1199	412	
2060	17	6868	1418	
5511	1	196	1075	
58	45	29	913	
693	9	349	2504	
1693	29	49	3506	
10322	2	461	3805	
5181	6	179	673	
57	9	85	2965	
40	26	30	221	
2657	76	971	491	
28	13	32	2656	
127	1	97	3904	
190	137	1506	1614	
85	8	75	1194	
2985	16	380	2397	
1780	4	8	256	
5780	2	7555	3777	
181	17	248	2545	
824	22	578	3650	
1138	45	255	2025	
322	0	138	3569	
58	2	185	562	
92	69	456	9	
60	28	1296	2642	
2810	118	16	3721	
2060	1	29	2567	
60	20	1296	2565	
219	0	179	1776	
1	14	130	3054	
1113	1	58	3064	
103	4	51	3295	
5433	22	4	3495	
16	13	471	2824	
30	6	323	185	
32	131	3693	1985	
1403	1	449	269	
28	4	11	4010	
413	1	1989	3072	
109	54	1165	696	
106	2	107	673	
179	38	462	1615	
16	9	620	801	
58	30	16	2083	
98	6	2810	1943	
2810	2	1199	1616	
58	22	3492	849	
197	29	198	2810	
448	6	421	11	
58	8	148	2364	
323	45	30	2392	
16	17	15	284	
2810	26	5021	3742	
40	31	58	704	
285	26	4491	2932	
58	4	40	3528	
1	21	16	2803	
43	13	2109	1992	
259	132	3296	1718	
141	4	1635	3566	
831	2	108	772	
130	4	3459	2921	
380	4	182	4001	
65	9	198	3667	
261	17	1695	1576	
2054	2	1939	1616	
181	6	870	3077	
5781	21	58	3682	
261	5	16	1666	
1516	7	7468	3604	
156	101	1766	2507	
58	45	219	1269	
29	21	58	3238	
3296	2	9405	3761	
864	1	6546	1702	
139	2	4092	702	
781	29	25	2958	
27	53	130	275	
235	2	1013	1459	
130	2	27	323	
129	0	1296	3279	
1082	2	181	2454	
3069	7	4246	1997	
1686	62	461	129	
240	13	28	1972	
58	2	29	1408	
9534	2	10398	3903	
179	22	2797	172	
512	9	32	466	
1480	69	11	2630	
3166	21	58	228	
58	30	40	108	
8909	7	8906	2826	
103	188	30	313	
485	2	1484	441	
219	16	29	1511	
4578	22	2094	1516	
58	17	40	1324	
30	22	40	1559	
665	4	11	2221	
238	28	2972	3270	
25	9	296	3587	
30	22	1148	1746	
1199	0	2810	1404	
3212	6	58	2145	
616	1	107	396	
58	31	29	1048	
8912	7	8392	2881	
40	16	29	725	
2171	21	323	3977	
98	9	349	1087	
13	21	29	393	
0	18	49	1466	
219	2	58	3479	
3865	21	1	2750	
190	1	58	406	
85	18	75	1993	
754	13	755	200	
608	4	2526	3674	
1600	13	257	2025	
65	16	58	3765	
8458	21	179	3793	
400	9	113	902	
1013	2	16	3358	
4924	1	421	3104	
1575	1	104	1613	
2810	21	58	1404	
2810	2	7330	2455	
838	8	837	954	
3748	0	778	1320	
6722	7	1443	3766	
351	4	3342	1248	
30	6	323	1313	
77	13	129	2098	
331	4	9582	3903	
3302	6	1443	473	
1247	22	471	557	
298	2	354	278	
28	34	11	1446	
16	0	8257	2488	
29	26	40	516	
610	1	65	2987	
2145	25	2333	3037	
30	22	1013	3820	
519	21	29	2929	
2172	2	1038	438	
165	31	2810	3828	
476	0	2810	1549	
535	4	2	1145	
626	11	434	670	
169	26	2	3245	
29	22	2810	3408	
108	4	626	285	
96	6	60	2482	
339	22	609	885	
179	2	43	570	
2571	4	58	3168	
4306	7	255	3402	
58	11	40	2176	
237	1	543	748	
29	0	180	3659	
5021	54	58	3028	
2094	21	16	353	
3336	21	219	3647	
3269	8	8666	3756	
159	1	148	1788	
831	21	462	3922	
141	6	58	733	
672	22	2201	522	
31	4	452	77	
69	4	1741	2273	
28	30	11	893	
10	7	28	3512	
40	121	58	2932	
2410	6	65	597	
1834	13	7198	1923	
422	1	60	2746	
1462	1	493	587	
2663	13	20	1526	
16	22	2913	1267	
6747	20	1600	1300	
98	2	58	1208	
58	21	53	1272	
235	31	16	2696	
58	22	34	148	
1342	8	160	3604	
2985	26	182	3670	
28	37	271	1337	
131	1	1	2921	
1136	1	1243	2606	
138	20	35	3001	
28	46	11	1596	
1309	1	1592	480	
57	22	83	3827	
771	1	1733	462	
15	22	665	3663	
196	22	578	1967	
1693	121	2171	1712	
4411	1	9204	3427	
261	22	592	448	
227	1	2	141	
364	2	141	3140	
32	90	2406	3316	
737	6	58	2820	
1076	30	42	180	
15	22	6681	3714	
616	9	209	3722	
179	22	3197	1234	
103	1	30	3765	
3296	133	227	410	
57	22	2810	3827	
40	6	58	1712	
566	28	57	2797	
2171	6	2810	2126	
829	1	40	257	
40	0	185	3418	
2203	7	49	233	
60	8	1296	2998	
58	11	2810	2110	
16	1	91	30	
28	40	11	1629	
2810	1	60	2092	
1866	4	15	390	
28	1	10	3974	
141	21	58	1909	
190	2	164	1575	
29	2	58	1563	
15	2	235	1445	
219	31	40	1048	
58	2	40	1612	
58	17	117	1609	
190	1	126	537	
2060	1	29	1971	
3958	0	2060	1085	
40	38	219	1713	
2810	2	58	3827	
148	8	296	1909	
2416	1	12	3176	
238	21	16	3311	
54	6	42	65	
83	1	851	221	
35	4	182	3163	
240	79	11	898	
109	86	2877	3863	
2171	78	1802	1337	
83	4	129	501	
99	6	831	1108	
1720	13	834	3370	
31	4	32	460	
40	2	58	1588	
3472	55	3177	2029	
141	136	42	655	
6253	0	1600	1512	
248	6	179	3661	
16	0	15	1032	
28	9	11	335	
417	1	83	384	
190	1	58	3441	
665	2	2619	3771	
108	1	29	480	
40	30	58	770	
219	16	318	1468	
1475	4	35	3918	
2501	9	1504	462	
7	37	6	1618	
174	37	29	3784	
781	1	25	1379	
2738	31	339	3961	
417	1	1475	4009	
847	30	29	1192	
124	1	58	1976	
10	2	36	1380	
2810	27	15	3510	
8423	21	7405	3971	
58	22	5021	3547	
3054	2	103	1875	
28	6	11	2790	
28	9	11	3751	
1101	6	261	1221	
331	32	11	2608	
1049	6	1367	1040	
733	1	28	2166	
1945	29	7888	1969	
1934	26	3342	1595	
2810	30	201	596	
1233	30	43	1545	
181	30	1209	296	
201	40	92	3006	
58	0	141	657	
3336	2	673	3594	
357	21	58	317	
228	7	1675	2064	
40	12	16	441	
422	21	58	2196	
40	0	141	722	
5021	2	124	2694	
1600	29	257	3572	
108	0	167	289	
1489	37	104	584	
318	22	58	271	
566	6	58	3334	
11	13	187	536	
1897	2	2000	3682	
421	2	1730	212	
30	22	4192	3991	
287	13	286	3061	
34	21	1247	39	
219	22	397	1427	
58	26	40	1021	
8646	8	313	3003	
5021	2	3739	3766	
434	37	626	1944	
2094	61	141	1203	
233	8	109	3146	
1966	1	219	2761	
182	1	7468	3586	
88	121	8	86	
7603	4	373	3054	
9363	1	219	3448	
1306	1	2993	200	
40	6	219	4	
2741	25	35	1360	
49	8	1260	3624	
29	45	58	1030	
15	31	130	2119	
511	1	16	3265	
2810	21	29	2152	
2125	2	83	761	
2094	1	16	2169	
11	29	78	830	
323	2	219	1180	
172	8	173	302	
2810	1	40	3637	
16	31	179	627	
58	2	29	2313	
3296	115	179	3974	
1312	1	958	751	
185	6	29	1601	
40	4	16	1949	
2060	14	2810	2875	
4098	4	82	401	
219	0	139	1752	
422	31	60	1661	
116	1	470	311	
16	6	4615	508	
2099	2	108	782	
240	13	11	1444	
15	45	16	2669	
2024	21	323	3666	
8995	30	665	3462	
124	29	58	2600	
357	21	40	278	
141	53	16	1742	
124	21	40	1984	
261	90	1695	1267	
623	31	226	2711	
15	6	16	2088	
190	108	40	1178	
16	27	15	3476	
169	19	476	986	
1534	4	35	1637	
1176	6	7081	2949	
16	0	43	3700	
351	47	3700	321	
1075	31	422	46	
501	9	523	1714	
104	9	92	989	
15	22	357	101	
16	0	129	2886	
168	4	40	3602	
25	37	781	3573	
12	0	60	2826	
5868	1	489	3239	
29	6	40	3965	
156	7	1766	2513	
240	14	858	1354	
159	1	148	3604	
972	64	971	2522	
28	13	11	1123	
6699	1	179	3322	
1103	1	665	240	
2060	2	3958	1205	
220	12	40	1488	
256	1	58	1861	
58	45	29	986	
58	6	29	2062	
2058	1	58	103	
15	22	2094	1275	
58	16	60	1783	
78	1	733	1451	
1296	47	76	269	
974	22	766	3574	
43	2	1013	758	
579	31	300	461	
25	9	242	3670	
40	2	29	2513	
497	2	2684	3426	
371	27	235	2356	
640	1	872	1474	
323	6	318	1185	
2235	42	40	348	
211	18	2329	253	
1695	1	261	402	
179	9	803	1368	
60	8	77	1011	
43	22	1608	1537	
289	17	226	157	
181	6	9903	3662	
6291	1	58	1955	
3887	8	313	2441	
58	118	16	1049	
29	45	40	883	
16	119	490	2684	
49	124	682	2725	
7726	2	2101	3884	
318	16	219	2694	
11	4	6744	3509	
8919	1	16	3646	
83	8	3347	2076	
40	16	30	499	
182	60	7468	3578	
11	13	28	789	
8409	4	259	2401	
60	11	1556	605	
972	80	971	3622	
916	75	32	1084	
724	20	11	3623	
181	1	141	3191	
60	6	54	3666	
762	2	1677	1244	
83	21	54	3682	
219	233	60	2133	
58	9	907	530	
8533	2	1199	2567	
141	2	481	3901	
628	1	20	254	
20	9	1467	1189	
58	22	506	310	
